Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3
2026-06-19 17:00:52.084,1781906452084,705.6796,5.5,0,0,0
2026-06-19 17:00:52.124,1781906452124,705.6796,6.1,0,0,0
2026-06-19 17:00:52.163,1781906452163,705.6796,5.1,0,0,0
2026-06-19 17:00:52.204,1781906452204,705.6796,5.6,0,0,0
2026-06-19 17:00:52.244,1781906452244,705.6796,5.6,0,0,0
2026-06-19 17:00:52.284,1781906452284,706.9221,5.6,0,0,0
2026-06-19 17:00:52.324,1781906452324,706.9221,5.6,0,0,0
2026-06-19 17:00:52.363,1781906452363,706.9221,5.5,0,0,0
2026-06-19 17:00:52.403,1781906452403,706.9221,5.6,0,0,0
2026-06-19 17:00:52.443,1781906452444,706.9221,5.6,0,0,0
2026-06-19 17:00:52.484,1781906452484,706.9221,5.1,0,0,0
2026-06-19 17:00:52.524,1781906452524,713.9589,6.0,0,0,0
2026-06-19 17:00:52.564,1781906452564,713.9589,5.1,0,0,0
2026-06-19 17:00:52.604,1781906452604,713.9589,6.1,0,0,0
2026-06-19 17:00:52.643,1781906452643,713.9589,5.8,0,0,0
2026-06-19 17:00:52.684,1781906452684,713.9589,6.1,0,0,0
2026-06-19 17:00:52.724,1781906452724,713.9589,6.1,0,0,0
2026-06-19 17:00:52.764,1781906452764,713.9589,6.1,0,0,0
2026-06-19 17:00:52.804,1781906452804,697.3533,5.6,0,0,0
2026-06-19 17:00:52.844,1781906452844,697.3533,6.1,0,0,0
2026-06-19 17:00:52.884,1781906452884,697.3533,6.0,0,0,0
2026-06-19 17:00:52.923,1781906452923,697.3533,6.1,0,0,0
2026-06-19 17:00:52.964,1781906452964,697.3533,6.0,0,0,0
2026-06-19 17:00:53.003,1781906453003,697.3533,6.1,0,0,0
2026-06-19 17:00:53.043,1781906453043,742.9277,6.1,0,0,0
2026-06-19 17:00:53.084,1781906453084,742.9277,5.3,0,0,0
2026-06-19 17:00:53.124,1781906453124,742.9277,6.2,0,0,0
2026-06-19 17:00:53.164,1781906453164,742.9277,5.9,0,0,0
2026-06-19 17:00:53.204,1781906453204,742.9277,5.4,0,0,0
2026-06-19 17:00:53.244,1781906453244,742.9277,6.2,0,0,0
2026-06-19 17:00:53.284,1781906453284,742.9277,5.9,0,0,0
2026-06-19 17:00:53.324,1781906453324,667.8445,5.0,0,0,0
2026-06-19 17:00:53.364,1781906453364,667.8445,5.9,0,0,0
2026-06-19 17:00:53.403,1781906453404,667.8445,5.4,0,0,0
2026-06-19 17:00:53.443,1781906453443,667.8445,5.1,0,0,0
2026-06-19 17:00:53.484,1781906453484,667.8445,6.1,0,0,0
2026-06-19 17:00:53.524,1781906453524,667.8445,6.9,0,0,0
2026-06-19 17:00:53.564,1781906453564,696.4243,6.4,0,0,0
2026-06-19 17:00:53.603,1781906453604,696.4243,6.6,0,0,0
2026-06-19 17:00:53.644,1781906453644,696.4243,6.5,0,0,0
2026-06-19 17:00:53.683,1781906453683,696.4243,6.0,0,0,0
2026-06-19 17:00:53.724,1781906453724,696.4243,6.4,0,0,0
