Timestamp,Epoch_Time_ms,MAG,D,P1,P2,P3,Instruction,Tag
2026-06-19 17:12:29.928,1781907149928,5582.7573,6.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:29.975,1781907149975,5582.7573,6.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.008,1781907150008,5582.7573,6.6,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.055,1781907150055,5582.7573,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.088,1781907150088,5582.7573,6.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.136,1781907150136,4395.189,6.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.168,1781907150168,4395.189,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.215,1781907150215,4395.189,6.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.248,1781907150248,4395.189,7.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.295,1781907150295,4395.189,7.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.328,1781907150328,4395.189,6.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.376,1781907150376,4395.189,6.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.408,1781907150408,2913.1538,6.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.455,1781907150455,2913.1538,6.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.488,1781907150488,2913.1538,6.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.535,1781907150535,2913.1538,6.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.568,1781907150568,2913.1538,6.6,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.616,1781907150616,2913.1538,6.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.648,1781907150648,2862.084,6.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.695,1781907150695,2862.084,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.728,1781907150728,2862.084,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.776,1781907150776,2862.084,6.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.808,1781907150808,2862.084,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.856,1781907150856,2862.084,6.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.888,1781907150888,2862.084,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.936,1781907150936,3043.2798,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:30.968,1781907150968,3043.2798,6.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:31.015,1781907151015,3043.2798,5.6,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:31.048,1781907151048,3043.2798,6.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:31.094,1781907151094,3043.2798,6.0,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.128,1781907151128,3043.2798,5.9,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.175,1781907151175,3812.6938,5.5,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.208,1781907151208,3812.6938,5.9,0,0,0,🎯 ¡FUGA DETECTADA AQUÍ! 🎯,FUGA
2026-06-19 17:12:31.258,1781907151258,3812.6938,5.4,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.288,1781907151288,3812.6938,6.0,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.338,1781907151338,3812.6938,5.6,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.368,1781907151368,3812.6938,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.417,1781907151417,3812.6938,5.5,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.448,1781907151448,4757.0806,5.5,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.497,1781907151497,4757.0806,6.4,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.528,1781907151528,4757.0806,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.577,1781907151577,4757.0806,5.9,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.608,1781907151608,4757.0806,6.0,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.657,1781907151657,4757.0806,6.0,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.688,1781907151688,4189.7266,6.0,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.737,1781907151737,4189.7266,6.4,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.768,1781907151768,4189.7266,6.4,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.816,1781907151816,4189.7266,6.4,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.848,1781907151848,4189.7266,6.4,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:31.896,1781907151896,4189.7266,6.5,0,1,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:31.928,1781907151928,4189.7266,5.9,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:31.976,1781907151976,4119.2524,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.008,1781907152008,4119.2524,6.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.057,1781907152057,4119.2524,6.6,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.088,1781907152088,4119.2524,6.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.138,1781907152138,4119.2524,6.9,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.168,1781907152168,4119.2524,6.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.217,1781907152217,2967.0388,6.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.248,1781907152248,2967.0388,6.6,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.297,1781907152297,2967.0388,6.1,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.328,1781907152328,2967.0388,5.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.377,1781907152377,2967.0388,6.4,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.408,1781907152408,2967.0388,6.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.457,1781907152457,2967.0388,6.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.488,1781907152488,3100.0566,6.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.538,1781907152538,3100.0566,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.568,1781907152568,3100.0566,5.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.617,1781907152617,3100.0566,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.648,1781907152648,3100.0566,5.6,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.698,1781907152698,3100.0566,6.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:32.728,1781907152728,4654.8047,5.9,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:32.777,1781907152777,4654.8047,5.8,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:32.808,1781907152808,4654.8047,5.5,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:32.857,1781907152857,4654.8047,6.0,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:32.888,1781907152888,4654.8047,5.5,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:32.936,1781907152936,4654.8047,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:32.968,1781907152968,4654.8047,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.017,1781907153017,5764.2192,5.9,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.048,1781907153048,5764.2192,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.096,1781907153096,5764.2192,5.5,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.128,1781907153128,5764.2192,5.8,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.177,1781907153177,5764.2192,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.208,1781907153208,5764.2192,5.9,0,0,0,🎯 ¡FUGA DETECTADA AQUÍ! 🎯,FUGA
2026-06-19 17:12:33.261,1781907153261,5970.8154,5.9,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.313,1781907153313,5970.8154,6.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.364,1781907153365,5970.8154,6.5,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.416,1781907153416,5970.8154,6.6,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.468,1781907153468,5970.8154,6.6,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.519,1781907153519,5970.8154,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.571,1781907153571,5970.8154,6.7,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.623,1781907153623,5789.4399,6.0,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:33.674,1781907153674,5789.4399,5.5,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:33.725,1781907153725,5789.4399,5.6,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:33.776,1781907153776,5789.4399,5.5,0,1,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:33.826,1781907153826,5789.4399,5.6,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:33.827,1781907153827,5789.4399,5.8,0,1,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:33.879,1781907153879,2955.501,6.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:33.930,1781907153930,2955.501,5.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:33.981,1781907153981,2955.501,5.8,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.033,1781907154033,2955.501,5.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.092,1781907154092,2955.501,5.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.150,1781907154150,2955.501,6.0,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.207,1781907154207,2955.501,5.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.263,1781907154263,3172.4153,5.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.321,1781907154321,3172.4153,5.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.378,1781907154378,3172.4153,5.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.429,1781907154429,3172.4153,6.2,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.479,1781907154479,3172.4153,5.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.530,1781907154530,3172.4153,5.9,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.581,1781907154581,3428.9231,6.2,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:34.631,1781907154631,3428.9231,5.9,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:34.631,1781907154631,3428.9231,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:34.684,1781907154684,3428.9231,5.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:34.735,1781907154735,3428.9231,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:34.785,1781907154785,3428.9231,5.9,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:34.835,1781907154835,3428.9231,5.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:34.886,1781907154886,6160.7207,6.6,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:34.936,1781907154936,6160.7207,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:34.987,1781907154987,6160.7207,6.2,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.038,1781907155038,6160.7207,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.088,1781907155088,6160.7207,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.139,1781907155139,6160.7207,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.191,1781907155191,6714.3999,5.7,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.243,1781907155243,6714.3999,5.9,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.296,1781907155296,6714.3999,5.7,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.347,1781907155347,6714.3999,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.399,1781907155399,6714.3999,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.451,1781907155451,6714.3999,5.8,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.504,1781907155504,6714.3999,5.7,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.556,1781907155556,7324.8257,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.607,1781907155607,7324.8257,6.2,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.660,1781907155660,7324.8257,6.1,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.711,1781907155711,7324.8257,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.764,1781907155764,7324.8257,5.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.815,1781907155815,7324.8257,5.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.867,1781907155867,7208.1182,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.920,1781907155920,7208.1182,5.4,0,1,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:35.971,1781907155971,7208.1182,5.8,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:36.024,1781907156024,7208.1182,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:36.077,1781907156077,7208.1182,5.9,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:36.129,1781907156129,7208.1182,6.2,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:36.180,1781907156180,7208.1182,5.8,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.231,1781907156231,7206.6138,5.3,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.283,1781907156283,7206.6138,5.9,0,1,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.333,1781907156333,7206.6138,6.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.383,1781907156383,7206.6138,6.2,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.433,1781907156433,7206.6138,6.5,0,1,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.433,1781907156433,7206.6138,6.1,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.483,1781907156483,6921.4561,6.0,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.484,1781907156484,6921.4561,6.1,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:36.534,1781907156534,6921.4561,5.7,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.584,1781907156584,6921.4561,6.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.634,1781907156634,6921.4561,5.7,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.685,1781907156685,6921.4561,6.2,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.735,1781907156735,6921.4561,5.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.735,1781907156735,6917.686,5.7,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.787,1781907156787,6917.686,5.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.838,1781907156838,6917.686,5.7,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.891,1781907156891,6917.686,5.8,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.942,1781907156942,6917.686,5.8,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:36.992,1781907156992,6917.686,4.6,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:37.043,1781907157043,6409.7065,5.4,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.093,1781907157093,6409.7065,5.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.144,1781907157144,6409.7065,6.7,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.198,1781907157199,6409.7065,6.3,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.249,1781907157249,6409.7065,4.7,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.300,1781907157300,6409.7065,6.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.351,1781907157351,6409.7065,6.3,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.401,1781907157401,3710.2019,5.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.453,1781907157453,3710.2019,5.5,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.505,1781907157505,3710.2019,5.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.557,1781907157557,3710.2019,5.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.608,1781907157608,3710.2019,6.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.659,1781907157659,3710.2019,5.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.711,1781907157711,5871.7651,5.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.760,1781907157760,5871.7651,4.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.761,1781907157761,5871.7651,6.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.761,1781907157761,5871.7651,6.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:37.812,1781907157812,5871.7651,6.4,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:37.861,1781907157861,5871.7651,6.6,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:37.862,1781907157862,5871.7651,5.6,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:37.862,1781907157862,5997.3252,5.1,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:37.862,1781907157862,5997.3252,5.6,0,1,0,🎯 ¡FUGA DETECTADA AQUÍ! 🎯,FUGA
2026-06-19 17:12:37.917,1781907157917,5997.3252,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:37.969,1781907157969,5997.3252,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:38.022,1781907158022,5997.3252,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:38.074,1781907158074,5997.3252,6.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:38.130,1781907158130,5317.0161,5.0,0,0,0,¡ADELANTE! ➡️ (La señal está subiendo),
2026-06-19 17:12:38.183,1781907158183,5317.0161,6.1,0,0,0,ALINEANDO... ⚠️ (Señal estable),
2026-06-19 17:12:38.236,1781907158236,5317.0161,6.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.287,1781907158287,5317.0161,6.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.339,1781907158339,5317.0161,6.5,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.391,1781907158391,5317.0161,6.4,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.443,1781907158443,5317.0161,6.9,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.495,1781907158495,3055.219,6.9,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.548,1781907158548,3055.219,2.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.599,1781907158599,3055.219,6.7,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.651,1781907158651,3055.219,6.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.702,1781907158703,3055.219,6.2,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.754,1781907158754,3055.219,3.4,0,1,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.804,1781907158804,3307.2642,3.0,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.856,1781907158856,3307.2642,7.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.908,1781907158908,3307.2642,6.6,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:38.959,1781907158959,3307.2642,3.7,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:39.014,1781907159014,3307.2642,5.1,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:39.068,1781907159068,3307.2642,3.8,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:39.119,1781907159119,3307.2642,6.9,0,0,0,¡ATRÁS! ⬅️ (Te alejaste o te pasaste),
2026-06-19 17:12:39.170,1781907159170,1463.0668,6.8,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.223,1781907159223,1463.0668,2.2,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.278,1781907159278,1463.0668,6.5,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.331,1781907159331,1463.0668,6.9,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.384,1781907159384,1463.0668,6.9,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.436,1781907159436,1463.0668,5.9,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.487,1781907159487,881.0698,5.9,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.540,1781907159540,881.0698,6.3,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.593,1781907159593,881.0698,5.9,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.645,1781907159645,881.0698,6.3,0,1,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.697,1781907159697,881.0698,6.0,0,0,0,BUSCANDO SEÑAL...,
2026-06-19 17:12:39.749,1781907159749,881.0698,5.1,0,0,0,BUSCANDO SEÑAL...,
